,offer_id_1,offer_id_2,hamming_distance_dct_stored,image_1,image_2,classes,duplicate
217,4cfa30867e5b9d4bcde8177b4ba9d01b,62b570524a7dc37438ffc555eb046c8b,12,https://cdn.hometogo.com/medium/v1/c1f/156/579f2b104e38ddfd9e5c795ee7.jpg,https://cdn.hometogo.com/large/v1/f50/08b/6ae9c186c70c5b4aecd3021698.jpg,"crop,resolution,zoom",True
218,6205470a500c43ed593fd6ca04e621da,eaf9c660bb6c914b57edc908e1d2d109,30,https://cdn.hometogo.com/large/v1/6be/183/e12961ed92a4763626a1c283b3.jpg,https://cdn.hometogo.com/large/v1/1c7/722/71e51e9da8e7232f0823440b4a.jpg,same,True
219,ae10750812ad1a7f,f536b651fc414fdd,14,https://cdn.hometogo.com/large/v1/b17/cc3/6f182693a1574ee0e9111ca22c.jpg,https://cdn.hometogo.com/large/v1/66d/e92/44f824acb3b654f3f35be7acc1.jpg,"crop,zoom",True
220,e405aee114b1341d,ed3a1f091d320c14c73d3aef8e0e119c,8,https://cdn.hometogo.com/large/v1/4db/e0a/8cf2ffbc7e3f4d1d45fd85f31f.jpg,https://cdn.hometogo.com/large/v1/9d9/c11/8dafa7a316ab0861adddc3fe8e.jpg,"crop,different-viewpoint,zoom",True
221,5444eda55c3ce1f0,96ca239afcb90111,0,https://cdn.hometogo.com/medium/v1/1ea/6f7/1de2c6941210ae7dc4b96827d3.jpg,https://cdn.hometogo.com/medium/v1/979/502/096c19f8e07afadbfa7d6139de.jpg,same,True
222,0e085d37bd113906,b43f148496da5cd8e35fa71373808da2,28,https://cdn.hometogo.com/large/v1/cfd/245/6abf67035a5fd3481f1dc67a8e.jpg,https://cdn.hometogo.com/medium/v1/f92/a42/0f9d0d58e5e11f5012bf61f572.jpg,"different-viewpoint,watermark",True
223,7d6616ceca1b6d0e,c7b7b74950d34d64ef4e1338024ba24d,8,https://cdn.hometogo.com/large/v1/4cd/ae6/309a5dc4121e77ebf314dfe08b.jpg,https://cdn.hometogo.com/large/v1/a0b/947/3a8401c26fd719b66f7fe7665e.jpg,"crop,zoom",True
224,0322fdd93023b16b31456345337a2590,e13299e10f3bcd06,14,https://cdn.hometogo.com/large/v1/d6e/e13/972eee3d2d2e86444a67e97d3e.jpg,https://cdn.hometogo.com/large/v1/124/0fe/e3c952d83c90c58a0b670c8291.jpg,same,True
225,1182f6a6cb48b3eb9f9a0ce8227d2ef6,d19f7aea5f8b76e7,0,https://cdn.hometogo.com/medium/v1/fd7/c09/2cfebd7c7b4a8f322183428d38.jpg,https://cdn.hometogo.com/large/v1/ab9/48e/30caeb2d9fbe8b522c240471b6.jpg,same,True
226,a40ddb8c0c6ecce1c1f8021fea98e99c,e69e8308818c52ee,4,https://cdn.hometogo.com/large/v1/2dc/c11/9f9f350b1ba1204802df490d4b.jpg,https://cdn.hometogo.com/large/v1/e84/177/7c997c036c6327f0a33e9464a0.jpg,illumination,True
227,142f145fe48fb7930ea4bae423b93e53,f11b6044da52be2e,32,https://cdn.hometogo.com/medium/v1/36a/66c/a1771732f1ef118d2d215f19be.jpg,https://cdn.hometogo.com/large/v1/15f/cb9/d1fe76b6578083afff1f027313.jpg,"different-viewpoint,resolution,watermark",True
228,81d850d170040642ec3c9a2cbc81a62e,f07af1d595efdebb12dbc5cec7a625c2,10,https://cdn.hometogo.com/large/v1/cbe/798/ef1dcdaeb0df77ef9f473c18c3.jpg,https://cdn.hometogo.com/large/v1/33c/188/1b37e6d2c4a7724aa6b35840f3.jpg,"crop,zoom",True
229,3f926a01eab4328a734fcc5a2858e16a,a4b82fe443f016a7,6,https://cdn.hometogo.com/medium/v1/08f/154/e42209306ede205117b9428826.jpg,https://cdn.hometogo.com/large/v1/3dc/466/52a68fa94db127ee8efe61fe08.jpg,"crop,watermark,zoom",True
230,15549cdae34ed252a3766b3894ef969e,dc3b225b7076aae32489dc1895935766,0,https://cdn.hometogo.com/large/v1/9d6/c6b/ad9894ced81cb697d5d0bb631a.jpg,https://cdn.hometogo.com/large/v1/5ae/32f/c41a8a0d1e11a142a2f0d86684.jpg,same,True
231,094b8059841fbc83,232cbb5a62f4df64,0,https://cdn.hometogo.com/large/v1/321/c4d/f34e7468dae554458648d7fc07.jpg,https://cdn.hometogo.com/large/v1/2de/f1f/afb3764bf47b4c029136fe5d9d.jpg,same,True
232,e1428c1bb52e1309712bfd71fdf92f94,fe75491f3fcc458c,12,https://cdn.hometogo.com/medium/v1/9db/2a9/87b07c0ecaef155bfcd106555f.jpg,https://cdn.hometogo.com/large/v1/55e/c97/f36f90c66acc24cdff4b1846a3.jpg,"crop,zoom",True
233,d387e8311eb8a75fe36e74404059ccc1,d9503ae26c5da6bc47d1e0c82d06419b,0,https://cdn.hometogo.com/medium/v1/7ce/ce8/c027dd0bbe5a5de43d22b9f552.jpg,https://cdn.hometogo.com/medium/v1/b6a/6ec/ed92b976290032b1714cce8ea7.jpg,same,True
234,092d814706a0ebeb,d3a2c656475a1b34,0,https://cdn.hometogo.com/medium/v1/011/d0c/c8a6980d1e488e4963517c3ff9.jpg,https://cdn.hometogo.com/medium/v1/1f5/34c/5d32376c99799d49c1d92a5cae.jpg,same,True
235,42cbcdd016fc137102d72fd2d954cb82,5a61268fad517d73fc7717a8de06098e,0,https://cdn.hometogo.com/large/v1/16c/02d/e06a4ec78db8ebaf2210e99c7d.jpg,https://cdn.hometogo.com/large/v1/919/3f4/09a9687983bcbfa808a526f3bf.jpg,same,True
236,6fe14aeef729e6e7e6e70d953b93bb43,93f0cb2ba2b69ab56a5ca9cb3b8e5d91,0,https://cdn.hometogo.com/medium/v1/6a3/6c2/9887c47e54f6723e796df4b53b.jpg,https://cdn.hometogo.com/medium/v1/3f8/e39/5c19a1d8e4313d5cc033a326b3.jpg,same,True
237,c2ebff8179f83eda290d19338aa4e485,d888706d590f04c458ba4890110ebaf1,16,https://cdn.hometogo.com/medium/v1/24c/efc/c338436bbd929f99c3fe2d51db.jpg,https://cdn.hometogo.com/medium/v1/b28/747/f814a88e937ed99c82eb94ec96.jpg,"crop,watermark,zoom",True
238,7a9a2b13d3d865d3,acd58dc4f7e5d25a,0,https://cdn.hometogo.com/large/v1/414/c6c/51af827de9851c1d7a49a67198.jpg,https://cdn.hometogo.com/large/v1/414/c6c/51af827de9851c1d7a49a67198.jpg,same,True
239,dec7ce83994614f6,f2fb6760a71d2181,0,https://cdn.hometogo.com/large/v1/233/fac/fc6ba13f2fa473aca56914443b.jpg,https://cdn.hometogo.com/large/v1/004/bff/f19df8d6874ca5d3a5028c2aff.jpg,same,True
240,973d89efa2aba8df,c1296bbcb536b9e4,0,https://cdn.hometogo.com/small/v1/252/a5f/319a304669a241ba68269d9f5a.jpg,https://cdn.hometogo.com/small/v1/ae4/1f4/7adfb020076b842147dbcf5b51.jpg,same,True
241,1cc70dae2c330d751b89f33cc229c764,aa065d224b0f8755,32,https://cdn.hometogo.com/medium/v1/a97/5e3/db8aca0ba87e14fa70e39df008.jpg,https://cdn.hometogo.com/large/v1/6cd/236/fb8cfdc63c6109758a5bbc4422.jpg,different-viewpoint,True
242,31ee2e28c976c1e6c12c831b435960f5,87a046052a64c3b1ddfa2af8e2769d8c,4,https://cdn.hometogo.com/large/v1/8ae/72c/285e255ba51a94a27b8105c155.jpg,https://cdn.hometogo.com/medium/v1/551/0bc/98821a3db00cc900c56351bd97.jpg,watermark,True
243,da67200d3f5786f0df60301db58f1ba4,ebed7813e54a0dc0,0,https://cdn.hometogo.com/large/v1/83e/ad7/b5693770f8f7831ff2919cba2e.jpg,https://cdn.hometogo.com/large/v1/ca7/9cf/84412e0c780d616b47c08f6e0b.jpg,zoom,True
244,51edf4633b088d62,9594fb52fffbfc24,0,https://cdn.hometogo.com/medium/v1/d90/0bf/e08c8e1f9860f69c76f54bbc60.jpg,https://cdn.hometogo.com/medium/v1/4e2/ba5/a0c346447b3e25c0f4debbf4fc.jpg,same,True
245,366236293ef24034,9c48c592b6b7ccb15dad21020ff1f76f,22,https://cdn.hometogo.com/large/v1/c63/289/b543a4c9097e23d8ad26636816.jpg,https://cdn.hometogo.com/large/v1/35d/636/7a5ec261763720c7981ded6816.jpg,"crop,zoom",True
246,538bd6a6797c51decb452da7bb2b3feb,8bead6a56b7efdc8be8e5a17bdaa013f,0,https://cdn.hometogo.com/medium/v1/8db/723/35c1580aa9d70a03939ede7b24.jpg,https://cdn.hometogo.com/medium/v1/eb1/a12/69e662b6736503f74f99455aee.jpg,same,True
247,02a286db2b544abc,e39e06429e833c75c9de45f3c4563a0f,14,https://cdn.hometogo.com/medium/v1/494/9f2/2ec52ba8b4d4198e8968fad511.jpg,https://cdn.hometogo.com/medium/v1/7aa/fd5/9e4b6643321fb6b455b570bfee.jpg,"illumination,resolution,watermark",True
248,4275486cf6a2edc7028d85f481de6fbc,afff45d766382fc8d96cfb8baf908f32,2,https://cdn.hometogo.com/medium/v1/48b/6a3/9b27bff90d5d06f1bddfed8c45.jpg,https://cdn.hometogo.com/large/v1/91d/14c/34a554632696e77b112ec403f4.jpg,"resolution,watermark",True
249,770b7d891ccb94de,f86304e441c664fdacbf79275afbe243,0,https://cdn.hometogo.com/large/v1/420/8a3/df199ae6c7e9610b26556b2c24.jpg,https://cdn.hometogo.com/large/v1/5af/6c2/e32dfabdf5270201ffc6a12249.jpg,"same,zoom",True
250,892d5f0f88c570b8,aa7d21b2d375cded,10,https://cdn.hometogo.com/medium/v1/48f/4a1/9d130ce261a57b21ecc8f7ee56.jpg,https://cdn.hometogo.com/large/v1/359/71e/74c31eec7fdb4ebd22b915574a.jpg,"crop,zoom",True
251,22cc4933f311de2d4ecbded992767ca0,8ca325be9142ae503074c2d91e115931,0,https://cdn.hometogo.com/medium/v1/51f/f84/36a7389955fc47f2577da8ae5c.jpg,https://cdn.hometogo.com/medium/v1/394/31c/06eb00e99799dac9c1ded8b9e9.jpg,same,True
252,11068fd98992c0f0d5cc29671a21fd8d,6f650b6a55c2c1de1eb013711cbee620,0,https://cdn.hometogo.com/medium/v1/fb3/e10/6b4cdb529439c26e374626af88.jpg,https://cdn.hometogo.com/medium/v1/a74/18d/aeff048528b8673ef485fc11a1.jpg,same,True
253,30b85870a19263f7,96ddd5a253bedd95,10,https://cdn.hometogo.com/large/v1/748/c79/94ced228a19f13655c8300e6db.jpg,https://cdn.hometogo.com/medium/v1/8e1/a74/b9207f16cac0e36ebbe4b85043.jpg,"crop,zoom",True
254,07363e1a3673dd57,f833b9941f2a29d6,0,https://cdn.hometogo.com/medium/v1/3d7/a44/3f5a2e9910558cd601eef17356.jpg,https://cdn.hometogo.com/medium/v1/747/f1f/3d6416672a5dc6661a9c82b670.jpg,same,True
255,92fa39488292c44f,bd3322d49b71ddcd,0,https://cdn.hometogo.com/medium/v1/2d3/bdc/1c852c3a87d86452a08b36ff6f.jpg,https://cdn.hometogo.com/medium/v1/e72/d69/973522d2c32a31b239bf9a6fe5.jpg,same,True
256,3925d8ba7431717ec873f49bf5598fe2,730272a550f7673bab0b94f5c423c08e,28,https://cdn.hometogo.com/large/v1/abd/f48/104efe1ba7c751aa98ba83a374.jpg,https://cdn.hometogo.com/large/v1/1ff/0e8/75ab835ea01af524b75fe284e7.jpg,"different-viewpoint,illumination",True
257,182d286a50aba30a,20125f52d8c4346d,10,https://cdn.hometogo.com/medium/v1/0fa/ad0/d5e5ca56bbb4226e8da7acd3a0.jpg,https://cdn.hometogo.com/large/v1/416/563/550fe899dce5ea80c92d768267.jpg,"crop,illumination",True
258,a20edb31fd9bcc278a2374287fd0bf03,d8e18246f0c3a252,26,https://cdn.hometogo.com/large/v1/eef/d3e/5f70e1a2e71678126626d7ece7.jpg,https://cdn.hometogo.com/large/v1/c17/471/b5221ed4fcb139019ecfc62b17.jpg,different-viewpoint,True
259,8139258cf4eb9899,d00bed841d938e4a,0,https://cdn.hometogo.com/large/v1/b2f/c02/5bd401938a3d6b39da0897afd8.jpg,https://cdn.hometogo.com/large/v1/3be/860/601a3b4b738d7244f11e2bb54d.jpg,same,True
260,8fd948debd1a01172b2a64e331289f0c,96114009db64e5b2,20,https://cdn.hometogo.com/small/v1/993/ea4/99ec353168641f644d1f38d3b3.jpg,https://cdn.hometogo.com/large/v1/b36/0a9/14597e7df2d6e5ed8df7a3e895.jpg,"crop,resolution,watermark,zoom",True
261,7c08efd62a4f4553,87d622f3a099b593,0,https://cdn.hometogo.com/large/v1/464/96e/930704ee332fd24b2356518b6b.jpg,https://cdn.hometogo.com/large/v1/156/ccb/ff7bd3244e146970e48ea69747.jpg,same,True
262,09bf94f41701e1e4,30dffa81aec57dbb,0,https://cdn.hometogo.com/medium/v1/376/145/223dc9997edeebafff3876d3e0.jpg,https://cdn.hometogo.com/medium/v1/119/f44/30e9eda929bfc9f903ad0fa221.jpg,same,True
263,968e46fbd68aa2ee2b33d4e627f26570,e7c3d60aca01d26f,28,https://cdn.hometogo.com/medium/v1/c49/4de/1fdb58212ff3793101757099ee.jpg,https://cdn.hometogo.com/large/v1/029/917/502780c9dbdd34883e9f470ec6.jpg,"resolution,slight-tilt-same-viewpoint,watermark",True
264,309bc201f67555b4,4f33ded04be11288,28,https://cdn.hometogo.com/large/v1/1a3/a4a/1f72757186b21fed509e129b4a.jpg,https://cdn.hometogo.com/large/v1/cb1/ddb/886603fd34c7cf45db96663a54.jpg,"crop,illumination,zoom",True
265,2823458131b96f50f884c39f8747ee3c,dec7ce83994614f6,32,https://cdn.hometogo.com/medium/v1/242/ffb/096827cf68824c6cda0c6e29df.jpg,https://cdn.hometogo.com/large/v1/233/fac/fc6ba13f2fa473aca56914443b.jpg,"different-viewpoint,resolution,watermark",True
266,2ecfecb0a698eee4,f1357339de3be906,16,https://cdn.hometogo.com/medium/v1/e61/82c/284c7bef86fa956eb0472b21ea.jpg,https://cdn.hometogo.com/large/v1/3e4/3b1/a69c91a70394ace176a01ce49c.jpg,slight-tilt-same-viewpoint,True
267,3e1bdc2566f7b8a4,407e88a3b6e11290,0,https://cdn.hometogo.com/medium/v1/b9b/f7f/508fd34e302e5286b1c50c2d27.jpg,https://cdn.hometogo.com/medium/v1/193/62d/62d1b82ac432299f1a49abfd75.jpg,same,True
268,50d6604758fee612,7abeaa305da9a83d,0,https://cdn.hometogo.com/large/v1/30e/9ec/6b68b400f1da1fcdc6d9c7be21.jpg,https://cdn.hometogo.com/medium/v1/172/5ef/96e1d686403deace73a52fe42b.jpg,same,True
269,77c9df878dc58162ac19663bb006e74a,989bb9457cee563d,24,https://cdn.hometogo.com/medium/v1/63a/31c/35e405130d6c4e300e19190474.jpg,https://cdn.hometogo.com/large/v1/383/bc6/175a8bf7505fd25592bb6a7bcf.jpg,"evening,season,watermark,weather",True
270,950a155e29918b3578c9cb2edc8446b4,a22af3f24bc6c3491c3515bfbf9fca94,24,https://cdn.hometogo.com/medium/v1/0cf/dd9/d26043d2697c666013205ef62f.jpg,https://cdn.hometogo.com/medium/v1/6f7/702/fde6ad8e6e84395cd78b4fb983.jpg,aspect-ratio,True
271,9de0b4cd4969f1ca8eb1857adeeb1755,be65443b088e8b5b,0,https://cdn.hometogo.com/medium/v1/9b2/9ef/5ed6ddc260c44235a5922997d1.jpg,https://cdn.hometogo.com/medium/v1/aab/4a4/d98954fb18243effd6ab685876.jpg,"resolution,watermark",True
272,7b573d16553bbdb8,a9efa71cd181cff5,0,https://cdn.hometogo.com/large/v1/b0b/e65/580f50beebe6adb5d261166381.jpg,https://cdn.hometogo.com/large/v1/6b1/e72/7dd9c048c117c11caa65f87140.jpg,"resolution,same",True
273,3930ecdb072bdf460f2854fe30fc6d28,5cc8e785e5a5386014a1a046f8d513c3,0,https://cdn.hometogo.com/large/v1/060/48f/abb6b6d02e01518cf912e4707d.jpg,https://cdn.hometogo.com/large/v1/aec/a1c/dcb9ac676f780c0a9aa16fcefa.jpg,same,True
274,d823ccb468e6a670113dcfc35844d673,f536b651fc414fdd,14,https://cdn.hometogo.com/large/v1/8f8/993/d8f73d620e55848812d6e7ab46.jpg,https://cdn.hometogo.com/large/v1/66d/e92/44f824acb3b654f3f35be7acc1.jpg,"crop,zoom",True
275,945be8862eb15cdfe0e58a7fae645993,d48b167580e99fa2325c17ce8fc70d63,36,https://cdn.hometogo.com/large/v1/437/f3d/ab6079b7b0c75893b617dd6fb7.jpg,https://cdn.hometogo.com/large/v1/1d6/3bf/3ea23c3721a6b1d9f40fe1c202.jpg,different-viewpoint,True
276,26256bdd3dc5e4a4,9fb998acd74261ae7fc1b12900cbc3a2,0,https://cdn.hometogo.com/large/v1/adf/19d/5d0542e6f95cf155003b6b1936.jpg,https://cdn.hometogo.com/large/v1/e98/672/082fa3647502843b5dc66a0057.jpg,same,True
277,2bd618e3739172b891f206b6ca4c3bfd,d29b43cf35a9d360,28,https://cdn.hometogo.com/medium/v1/08a/c51/82dc8b11fda1169a704693899e.jpg,https://cdn.hometogo.com/large/v1/080/d09/b20529566e637d173eb07212d9.jpg,"different-viewpoint,renovation,resolution,watermark",True
278,372218b4ab4347f2b2b8b20c7ee29e78,7563a3d0fdd3d1c7,14,https://cdn.hometogo.com/large/v1/c0b/566/49b6c503c1912e2681ffe2fd39.jpg,https://cdn.hometogo.com/large/v1/1ad/bbd/817974bbe8818d676b16cd9b0c.jpg,"illumination,slight-tilt-same-viewpoint",True
279,7dafd19ab1ba82042123ed1d3b997aa3,c443e83ccf52b94e2dc084584e8b0591,0,https://cdn.hometogo.com/medium/v1/72e/36d/a4219b9a95482f13062d63ae32.jpg,https://cdn.hometogo.com/medium/v1/500/682/f5f0cfaa5c9c923360b396ba6a.jpg,same,True
280,1c97f5cb645bfae2875083eb5ca6a344,86a652116b81747f,14,https://cdn.hometogo.com/medium/v1/dc8/a19/75e8c7458ec27c403cb2f3bcfe.jpg,https://cdn.hometogo.com/large/v1/fe9/83c/55ccb46e9ad69f216f178c8489.jpg,"crop,illumination,zoom",True
281,a2ff97e69e14bc90,e9c9258f6a87d1bcd5f890ceea6a495b,4,https://cdn.hometogo.com/large/v1/38b/fa2/1b35a51a0dfda12824489dfd73.jpg,https://cdn.hometogo.com/medium/v1/396/933/1457bb55d6d2b9ae310df9591b.jpg,"resolution,watermark",True
282,07b63b2fdfb0d514,54928e5d9817aa4401d1504dccaf3bdc,0,https://cdn.hometogo.com/large/v1/d20/2b8/dab99d7d68e5a6ddf965a33c89.jpg,https://cdn.hometogo.com/large/v1/ae4/4a9/81d3c425b70ad0ac7c6a2af898.jpg,same,True
283,7dd7935936ee4d44babb8517fc08d1c1,879e3b8e20f4a1b1,18,https://cdn.hometogo.com/medium/v1/c32/244/ea92ae43bb31f3f8564553bc29.jpg,https://cdn.hometogo.com/large/v1/8c1/bd1/863787540a6ef6697e83aa101f.jpg,"crop,zoom",True
284,2578bcfa3acc204c76025ab2afddbc15,286d0e73f5e05e15,32,https://cdn.hometogo.com/large/v1/7a4/01b/22e370a144c662a6fb8de023b7.jpg,https://cdn.hometogo.com/large/v1/c92/2e2/4d8cf7f517dd448f9b8af56455.jpg,"different-viewpoint,illumination",True
285,73cd13883b0ee94a,9e39c585a4c73d07870f062ff15fdd61,0,https://cdn.hometogo.com/large/v1/08a/5bf/8bc6f9357621c8e2346b63a6a9.jpg,https://cdn.hometogo.com/large/v1/ef9/934/29e9e2e771ae500a3a84e56904.jpg,resolution,True
286,17077a15c224a59d,6b3a52c7265c7217,0,https://cdn.hometogo.com/medium/v1/8f0/0c2/14a90c8da4b4d94154c59fc20c.jpg,https://cdn.hometogo.com/medium/v1/1e1/a8a/e93e2c89a5a2be80df9467becc.jpg,same,True
287,27249107960d8ad2,8d1f65d5bb274c89,0,https://cdn.hometogo.com/large/v1/0c6/071/3c84fd9e13e6aa758eedcf63a8.jpg,https://cdn.hometogo.com/large/v1/978/819/c5e4a06ab87878031fb11c2162.jpg,same,True
288,13d249bf9a800f02,c69b1f0906936ae5,2,https://cdn.hometogo.com/medium/v1/afc/393/f843ffdf05affb978d14bc3260.jpg,https://cdn.hometogo.com/large/v1/a04/ad9/8df1f31eece1cddbdcf7ccaa82.jpg,"illumination,resolution",True
289,0daa2b9c5bfbf3a3,2e7b5364dffc4a36,0,https://cdn.hometogo.com/medium/v1/bb7/6c6/8f6330c23bdeed6368dddf97e4.jpg,https://cdn.hometogo.com/medium/v1/4eb/d93/df88bbe016e5fe71d6ee4b7bad.jpg,same,True
290,ad34f085b0f37c6b,f768c0a11e8077ca,0,https://cdn.hometogo.com/large/v1/cbb/071/8722f40dfef1837bf15df294a7.jpg,https://cdn.hometogo.com/large/v1/9c8/1ae/a8bd2203e2b44201d915a36fbd.jpg,same,True
291,101ba4dfb0c6276d,406a07cbcf419cf6,0,https://cdn.hometogo.com/medium/v1/358/e19/4b0dea9324d358288a44dfc5e2.jpg,https://cdn.hometogo.com/medium/v1/3b4/6c5/ca4082f88eb5dc1283f7ed18b0.jpg,same,True
292,c30dbe1c8163dedd,d9503ae26c5da6bc47d1e0c82d06419b,32,https://cdn.hometogo.com/small/v1/f0b/9aa/478d70028ab5d95c8a19a1881e.jpg,https://cdn.hometogo.com/medium/v1/b6a/6ec/ed92b976290032b1714cce8ea7.jpg,"different-viewpoint,resolution,watermark",True
293,4e6162e41009cd9b,ccf8c3424d79778db4c25d01026347bf,14,https://cdn.hometogo.com/large/v1/d48/1e8/0700c3f5d30ab78c31c9e43c80.jpg,https://cdn.hometogo.com/medium/v1/dce/ae6/34e171cf58086839d64b01d6b9.jpg,"crop,zoom",True
294,aa37e5a7728aa15c,cea2639fba92d6df12a37c7f345c2b1d,8,https://cdn.hometogo.com/large/v1/823/7e7/5c10bc23eb6d31e472c6be2d1f.jpg,https://cdn.hometogo.com/large/v1/3f3/932/239b7bd9e5469bebdf916160ae.jpg,"crop,zoom",True
295,2dd589b15a812c5dcb7fda8f147c8b66,730272a550f7673bab0b94f5c423c08e,28,https://cdn.hometogo.com/large/v1/f0c/803/45a00d5991fd46bf0321f46493.jpg,https://cdn.hometogo.com/large/v1/1ff/0e8/75ab835ea01af524b75fe284e7.jpg,different-viewpoint,True
296,1fba8bd7573fd09f,42cbcdd016fc137102d72fd2d954cb82,2,https://cdn.hometogo.com/large/v1/9cc/85c/d1e08917f073d844a9bbf88b76.jpg,https://cdn.hometogo.com/large/v1/16c/02d/e06a4ec78db8ebaf2210e99c7d.jpg,same,True
297,12dbfcfc9b4d158f,c893804d867a99965877b0b7950b8004,6,https://cdn.hometogo.com/large/v1/794/503/4d8d03d68d8f5e229c98487391.jpg,https://cdn.hometogo.com/large/v1/ab5/32f/5355cee9657566aa2f3ae4d8a7.jpg,"crop,zoom",True
298,d8df3822b5c313d18e1c6e2c1d5dfecc,f0d6495924fbb59e24a035d4e841a19b,10,https://cdn.hometogo.com/medium/v1/3fd/3f7/6d03e4ab68d55d2aefec771e78.jpg,https://cdn.hometogo.com/large/v1/919/313/e66ccbff661173bbbb454e4419.jpg,"crop,zoom",True
299,1660f0ea92169a1e,5e5113f2ae4f8e935b82fadd580c32e3,0,https://cdn.hometogo.com/large/v1/7b4/854/65fe45072d37c1a28c1bebb21f.jpg,https://cdn.hometogo.com/medium/v1/019/2a7/4f2631d2d9fff5b19ddfa10ab7.jpg,"resolution,watermark",True
300,2578bcfa3acc204c76025ab2afddbc15,fc2c4159fa0dacd6,30,https://cdn.hometogo.com/large/v1/7a4/01b/22e370a144c662a6fb8de023b7.jpg,https://cdn.hometogo.com/medium/v1/30e/7bd/fbf074d86198557d7e55cd03b5.jpg,"different-viewpoint,illumination,resolution",True
301,2011bef36fbfbf66,z625874ef3c057b79,20,https://cdn.hometogo.com/medium/v1/d24/1e6/65577ed937b076805fb1dd6960.jpg,https://cdn.hometogo.com/medium/v1/603/3dc/d6853dc83d7db9e69269891768.jpg,"illumination,resolution,slight-tilt-same-viewpoint,zoom",True
302,290869efd102b698bf6517eafebd9417,54a444904f1ebbe5,14,https://cdn.hometogo.com/medium/v1/c1e/d47/7efe1cf4aa89f66edb475b1faf.jpg,https://cdn.hometogo.com/large/v1/eeb/fe3/218f3413c29adb590644148797.jpg,"crop,watermark,zoom",True
303,16cbd9b54f29c25d,89dd405aceaa096a,18,https://cdn.hometogo.com/large/v1/01b/144/3c278553abdb51bbe2de74cf79.jpg,https://cdn.hometogo.com/large/v1/94f/08c/61782753d8f1191f81c023d815.jpg,zoom,True
304,729a5ffffd1d1d31c2c2df835e685960,z086109bbfdda1d8c,10,https://cdn.hometogo.com/medium/v1/5b4/f32/7ea0acd0400a246ba654db0de1.jpg,https://cdn.hometogo.com/medium/v1/c09/095/4c6ec538695b072de09a107abd.jpg,"crop,zoom",True
305,80fb23e1b4c4826d,e17bb166690ce107,0,https://cdn.hometogo.com/medium/v1/b12/808/dae4f1cb2d8d807187690e4aba.jpg,https://cdn.hometogo.com/medium/v1/a1a/0b4/b60814d981f40d555340bbd679.jpg,same,True
306,5ffa9caf59a933a6bb278224ee1fac7e,730272a550f7673bab0b94f5c423c08e,26,https://cdn.hometogo.com/medium/v1/ec0/457/0c36e6b761937c4495a77f1e51.jpg,https://cdn.hometogo.com/large/v1/1ff/0e8/75ab835ea01af524b75fe284e7.jpg,"different-viewpoint,watermark",True
307,101ba4dfb0c6276d,2d37208d6b4ff916,0,https://cdn.hometogo.com/medium/v1/358/e19/4b0dea9324d358288a44dfc5e2.jpg,https://cdn.hometogo.com/medium/v1/4d9/585/d3789bc09c5d0b98e4cc0a5c2f.jpg,same,True
308,2171a4f676a58b39,6068b92d0e35b50b25eab3341195053e,0,https://cdn.hometogo.com/large/v1/d71/5c3/8027350b038d3c4bff47e786b0.jpg,https://cdn.hometogo.com/large/v1/db5/150/a63f170591af78381f4779de4e.jpg,same,True
309,969b0674c2c8f35d,dec7ce83994614f6,32,https://cdn.hometogo.com/large/v1/de0/1fc/8346ae9009e21ebc79fa0b4ad5.jpg,https://cdn.hometogo.com/large/v1/233/fac/fc6ba13f2fa473aca56914443b.jpg,different-viewpoint,True
310,7ce21fe76e8257b6b453eefdbd090ae1,9bfea83a8290fab299c0f2911823f2c1,0,https://cdn.hometogo.com/large/v1/3fe/edd/ae79962a2e47b9e3e6a3998bb5.jpg,https://cdn.hometogo.com/large/v1/c0a/503/8d09d9ac6d253f2a79bd3729c5.jpg,same,True
311,9c1afcd92e82ddc3,f8e47cfa64d6f642b18c51eee77b76d0,0,https://cdn.hometogo.com/large/v1/eba/d78/ad1e427e2bd7cdb1b6d9125214.jpg,https://cdn.hometogo.com/large/v1/f2f/fd6/49f033591cee1cc3142a14e336.jpg,"crop,same,zoom",True
312,af0aeac4ba4ca737,c70a50aec79b0278,38,https://cdn.hometogo.com/large/v1/1ef/150/7ecd3759048e86ace29eb58cda.jpg,https://cdn.hometogo.com/large/v1/bfc/24c/e240363f3cae1de73f7bb779e9.jpg,different-object,False
313,39d17c1c6daf48fa6f42e9f84c830767,955309a74b93a837202ea2e6a3835d9f,26,https://cdn.hometogo.com/medium/v1/914/655/0960aa66a33ca6c42d42f79937.jpg,https://cdn.hometogo.com/large/v1/bf8/a71/54cc9cf4983735989065b7ce70.jpg,"different-viewpoint,resolution,watermark",True
314,c56bdd9d641cf853,f488454d07599666,0,https://cdn.hometogo.com/medium/v1/0f9/a22/c6262a31f96798be4194d47a36.jpg,https://cdn.hometogo.com/medium/v1/93e/cc3/f2645ac967efbd7b0f702ab19f.jpg,same,True
315,3f2ed47d9423d5e7,ab19a6fa4f22ce23,0,https://cdn.hometogo.com/large/v1/bd8/0eb/bcd99f853bf1a07bb8ea0bf308.jpg,https://cdn.hometogo.com/large/v1/5eb/5fa/df93aecaf7def18959b77d6892.jpg,same,True
